1;Pereira, Yvonne A.;FEB;Ressureição e vida;Romance;3
641;Vilela, Jane Martins;O Clarim;O gigante deitado;Conto e Cronica;1
642;Gasparetto, Luiz Antonio;Vida e concienc;Tudo pelo melhor, Calunga;Dissertação;1
643;Gasparetto, Luiz Antonio;Vida e concienc;Um dedinho de prosa - Calunga;Dissertação;1
644;Costa, Alceu Filho;Petit;O diário de sofia;Romance;2
645;Bandeira, Pedro;Moderna;Rosa flor & a Moura torta (não é espirita);Infanto Juvenil;1
646;Pires, J. Herculano;Edicel;O espirito e o tempo;Filosofia;1
647;Gertrudes, Maria;Lírio;Algemas douradas;Romance;2
648;Frungilo, Wilson Junior;Inst. Dif. Esp;Livre para voar;Romance;2
649;Terra, Oneida;Boa Nova;Um só coração;Romance;1
650;Vargas, Ana Cristina;Boa Nova;Dramas da paixão;Romance;3
651;Forni, Ricardo Orestes;EME;Voltou pela lei do amor;Romance;1
652;Franco, Divaldo Pereira;Alvorada;Otimismo;Dissertação;1
653;Kilner, Walter J.;Pensamento;A aura humana;Espiritualista;1
654;Armond, Edgard;Lake;Desenvolvimento mediunico - prático;Mediunidade;1
655;Frungilo, Wilson Junior;Inst. Dif. Esp;As luzes do Santelmo;Romance;1
656;Rochester, J. W. ;Lumen;Cobra capela;Romance;1
657;Rochester, J. W. ;Boa Nova;Os luminares Tchecos;;1
658;Societo Lorenz;Sociedade Esp Lorenz;A força do amor;Romance;1
659;Novaes, adenaner;Fund. Lar Harmon;Amor sempre ;Dissertação;1
660;Milleco, Luiz Antonio;Lachâtre;Ecos de São Batorlomeu;Romance;1
661;Valle, Waldo Lima do;JB;O sermão da montanha;Poesia;1
662;Carvalho, Vera Lúcia Marinzeck;Petit;O ultimo jantar;Romance;2
663;Gama, Ramiro;;Lindos casos do evangelho;B. e Entrev;1
664;Soares, Silvio Brito;FEB;Vida e obra de Bezerra de Menezes;Biografia entr;1
665;Xavier, Francisco C.;FEB;Seara dos médiuns;Dissertação;1
666;Machado, Irene Pacheco;Rema;Cascata de luz;Vida no além;1
667;Severino, Paulo Rossi;Fé Edit;Um caminho para a libertação;Romance;1
668;Simonetti, Richard;São João;Um jeito de ser feliz;Dissertação;3
669;Sauvage, Elias;FEB;Mireta;Romance;1
670;Palissy, Codro;FEB;Eleonora ;Romance;1
671;Baruffi, Zelia Carneiro;Eme;Sob o céu de bagdá;Romance;1
672;Lygra, Barbieri Amaral;Lachâtre;A luz que vem de dentro (volume 2);Romance;1
673;Gasparetto, Zibia;Vida e concienc;Sem medo de viver;Romance;1
674;Medeiros, Richy;;Quando ele voltar;Romance;1
675;Vascocello, Marilusa M.;;Sem tempo para chorar;Romance;1
676;Luiz Sérgio Gomes;Petit;Os andarilhos;Romance;2
677;Camargo, Célia Xavier;O Clarim;Erros e acertos;Dissertação;2
678;Silva, Alyde Assunção;Recanto;Ó mundo que encontrei;Vida Além;3
679;Carvalho, Vera Lúcia Marinzeck;Petit;A mansão da pedra torta;Romance;1
680;Sarti, Valeska Perez ;Lumen;O romance de arima;Romance;1
681;Meyer, Antonieta V.;IDE;Calvário redentor;Romance;1
682;Cruz, Maury Rodrigues;SBEE;Mensagens de amor;Mensagens;1
683;Gasparetto, Zibia;Vida e concienc;Ninguém é de ninguém;Romance;1
684;Pereira, Gilvanize Balbino;;Salmos de redenção;Romance;1
685;Marote, Marli Beretta Olim;Panorama;O amor não tem idade;Romance;1
686;Rochester, J. W. ;Conhecimento;O castelo encantado;Romance;1
687;Lourenço, Sérgio;Cultura Esp;Coragem do testemunho;Dissertação;1
688;Rochester, J. W. ;Allan Kardec;Episódio da vida de Tibério;Romance;1
689;Menezes, Romário;DPL;Terapias da pertubações espirituais;Mediunidade;1
690;Franco, Divaldo Pereira;Leal;Vidas em triunfo;Mensagem Familiar;1
691;Jacinto, Roque;;Nossos testemunhos;;1
692;Gama, Zilda;;Do calvário ao infinito;;1
694;Guarino, Gilberto Campista;Arte Cultura;É Quase Amanhã;Dissertação;1
695;Machado, Ivam Leopoldo Machado;Editora;Contos da juventude;Contos;1
696;Gasparetto, Zibia;Vida e concienc;Quando é preciso voltar;Romance;1
697;Terra, Oneida;Boa Nova;Sob a luz da verdade;Romance;1
698;Delane, Gabriel;Fed Esp brasileira;A alma é imortal;Cientifico;1
699;Xavier, Francisco C.;GEEM;Calma;;1
700;Phulmann, Maria A. F.;Batuira;Olhai as aves do céu;Dissertação;1
701;Kuhl, Eurípedes;;Saara palco de redenção;;1
703;Forni, Ricardo Orestes;EME;Reconcilia - te primeiro;Romance;3
704;Gasparetto, Zibia;;Quando chega a hora;Romance;1
705;Marislei Esp. Brasileiro;Poliditora;O guardião do tempo;Romance;1
706;Machado, Lia Márcia;EME;Um fantasma de peso;Romance;1
707;Maia, João Nunes;E.C.F.Viva;Jesus voltando;Dissertação;2
708;Maia, João Nunes;;Cinquenta epístolas;;1
709;Leão, Maria da Graça;EME;O sol nasce para todos;;1
710;Nogueira, Hede Maria;Leopoldo;Espelho da eternidade;Romance;2
711;Oliveira, João G. de;Imprensa do pé;Justiça direito e misericórdia;Romance;1
712;Armond, Edgard;Editora Seraica;O redentor;Espiritualista;1
713;Paiva, Neto;Elevação;Apocalipse sem medo;Espiritualista;1
714;Carmargo, Roberto;Panorama;Das areias da Praia às Estrelas;Romance;1
715;Carneiro, Sandra;Viva Luz Editora;Cinzas do Passado;Romance;1
716;Medeiros, Richy;;Pelo amor ou pela dor;;1
717;Canutti, A . Wanda;;O amor sempre vence;Romance;1
718;Ruiz, André Luiz;Lumen;O amor jamais te esquece;Romance;1
719;Nazaré, Maria Dória;Lumen;Amor e ambição;Romance;1
720;Zamariam, Walter;Grafica Lider;Rosas ao vento;Poesia;1
721;Xavier, Francisco C.;;Caminhos do amor;Poesias;1
722;Teixeira, Elzita L.;IDE;O sonho de um cabloco;Romance;1
723;Cézar, Marcelo;Editora Grafica;Medo de amar;Romance;1
724;Florêncio, Viviane Claudia;Editora Panorama;Sublime perdão;Romance;2
725;Damas, Glauco;O Clarim;Meu filho, minha escolha;Romance;1
726;Conhada, Cleide Martins;Boa Nova;A eterna busca da cura;Romance;1
727;Franco, Divaldo Pereira;Editora Leal;O homem integral;Romance;1
728;Pereira, Yvonne A.;FEB;Sublimação;Dissertação;1
729;Maíru, Marcos Antonio;Editora Irnemio;Renascer das emoções;Dissertação;1
730;Capalbo, Elly da Costa;IDE;Estrelas no asfalto;Romance;1
731;Pereira, Yvonne A.;FEB;Amor e ódio;Romance;3
732;Machado, Irene Pacheco;Ipiranga;Ninguém está sozinho!;Romance;1
733;Nogueira, Hede Maria;Editora;Pegadas a caminho da evolução;;1
734;Franco, Divaldo Pereira;Fed Esp Bras;Luz viva;Mediunidade;1
735;Romagnolli, Lida Morais;O Clarim;Eco do passado;;1
736;Azevedo, Assis;O Clarim;A morte não é o fim;Romance;1
737;Bocelli, Carlos;Editora ;Mediunidade;;1
738;Ruiz, André Luiz;IDE;Sob as mãos da misericordia;Romance;1
739;Fonseca, Ribamar;DPL;Amor além da vida;Romance;1
740;Carvalho, Vera Lúcia Marinzeck;Petit;O sonambulo;Romance;1
741;Pinheiro, Robson;;Faz parte do meu show;;1
742;Fernandes, V. Heleny;;Sob o olhar de virgínia Palermo;Romance;1
743;Granella, Wilson;;Por favor, ajude-me a ser feliz;Romance;1
744;Castro, Monica;;Com amor não se brinca;Romance;2
745;Canutti, A . Wanda;EME;Mariana ou Marie-Ane?;;1
746;Rocha, Helda Pirra;;Condenado sem apelação;;1
747;Felipo, Artur de;;Foi por amor;;1
748;Ruiz, André Luiz;IDE;A força da bondade;;1
749;Sícare, Valéria Nascimento;Petit;O bem sempre triunfa;;1
750;Alonso, Ismael;Graf. Stard Editora;Medicina do além;;1
750;;;;;
751;Machado, Eliane Correia;;Sem regras para amar;;1
752;Azevedo, Assis;O Clarim;Sublime missão;;1
753;Magalhães, Ricardo;Nova Luz;Um passado bem presente;;1
754;Bacelli, Carlos A;;Sob as cinzas do tempo;Romance;2
755;Coelho, Paulo;Rocco;Dom supremo;;1
756;Novaes, adenaner;FLH;Sonhos mensagem da alma ****;Filosofia;1
757;Amaral, Lygia Barbiére, ;Lachâtre;O sono dos Hibiscos;Romance;1
758;Gasparetto, Zibia;Vida e concienc;Um amor de verdade;Romance;2
759;Gasparetto, Zibia;;Tudo valeu a pena;Romance;2
760;Oliveira, Ivo;;Lembranças de morto vivo;Romance;1
761;Salles, Adenilson S.;Minas;Até que a morte nos reúna;;1
762;Machado, Irene Pacheco;;Mais além do meu olhar;Romance;1
763;Bradley, Marion Zimmer;Imago;As Brumas de Avalon (volume 01e 02);Romance;1
764;Sícare, Valéria Nascimento;Minas;Amor fé e redenção;;1
765;Souza, Juvenir Borbes de ;Copilação;O que dizem os espíritos sobre o aborto;Dissertação;1
766;Godoy, Adalberto;;A terceira viagem;;1
767;Carvalho, Vera Lúcia Marinzeck;Petit;O jardim das rosas;Romance;1
768;Medeiros, Richy;;A passagem;;1
770;Biaggio, Ismael;;Cintia;Romance;1
771;Canutti, A . Wanda;EME;Medida drática;Romance;1
772;Kirkwood, Anne;;Lições de amor maensagem de Maria;Espiritualista;1
773;Kirkwood, Anne;;Mensagens de Maria para o mundo;Espiritualista;1
774;Kirkwood, Anne;;Mensagens de Maria para a família;Espiritualista;2
775;Meyer, Antonieta V.;Id Editora;Duas vidas ;Romance;1
776;Canutti, A . Wanda;;Em nome de Deus;;1
777;Kuhl, Eurípedes;;Uma partida de amor;Romance;1
778;Carvalho, Vera Lúcia Marinzeck;Petit;O céu pode esperar;Romance;1
779;Teixeira, L. Elzita;Frater;Quem é o Cristo;Evangélico;2
780;Breve, Rucemara;;Retorno ao pricípio;Romance;1
782;Sena, Cristina;;O amor é para sempre;Romance;1
783;Maier, Marcel Souto;;As lições de Chico Xavier;Romance;1
784;Miranda, Herminio C.;;Atendimento fraterno;Estudo;1
785;Miranda, Herminio C.;Correio Fraterno;O Exilado;Mediunidade;1
786;Martins, Marcia F.;;Só o amor liberta;Romance;1
787;Pereira, Yvonne A.;FEB;A luz do consolador;Dissertação;1
788;Innocencio, Adriana;Petit;Desafios de gente jovens;Romance;1
789;Xavier, Francisco C.;;O espetáculo continua Tinterio;Infantil;1
790;Mamede, Neio Lucio;Minas;Abismo de paixões;Romance;
791;Jorge, Alcirra Ferreira;;O despertar da espiritualidade;Dissertação;
792;Andreia, Jorge;;Forças sexuais da alma;Cientifico;1
793;Vieira, Waldo;;De coração para coração;Mensagem Familiar;1
794;Denis, Leon;Petit;O problema do ser - 01 - V (coleção);Filosófico;1
795;Rocha, Iris, Paula;;O sol da liberdade;;2
796;Souza, Cezar Carneiro;;Encontro com Chico Xavier;Dissertação;1
797;Gasparetto, Zibia;;Pare de sofrer;Romance;1
798;Machado, Irene Pacheco;Rema;Deixe-me viver;Romance;1
799;Carvalho, Vera Lúcia Marinzeck;Petit;Aqueles que amam;Romance;1
800;Fritsch, Dauny;;O estranho pedido;Romance;1
801;Franco, Divaldo Pereira;;Os diamantes fátídicos;Romance;1
802;Tozzi, Sônia;;Somos todos aprendizes;Romance;2
803;Sarti, Valeska Perez ;Lumen;Colina dos pardais;Romance;1
804;Feraudy, Roger;Conhecimento;Um anjo está nas ruas;Romance;1
805;Coelho, Eliana Machado;Feesp.;Sem regras para amar;Romance;2
806;Canutti, A . Wanda;;Almas a caminho da redenção;Romance;1
807;Denis, Leon;Fed Esp brasileira;Depois da morte;Filosófico;2
808;Wetzstein, Mauren R. M.;;Nos campo da França;;1
809;Salvador, Maria;;Testemunhos de amor;Romance;1
810;Leloup, Jean Yves;;Amar apesar de tudo;;1
811;Coelho, Eliana Machado;Feesp.;Um motivo para viver;Romance;1
812;Castro, Monica;;Sentindo na propria pele;;1
813;Machado, Irene Pacheco;Printer;Driblando a dor;Vida no além;1
814;Coelho, Eliana Machado;Feesp.;Despertar para a vida;Romance;1
815;Doutrina Roteiro p/ estudo;Fed Esp brasileira;Mediunidade - Cleia Josua da Luz;;1
816;Xavier, Francisco C.;Ideal;Respostas da vida;Meditação;1
817;Silva, Alyde Assunção;Ipiranga;Novas mensagens;Vida Além;1
818;Franco, Divaldo Pereira;Alvorada;Espelho D`Alma;Crônicas;3
819;Machado, Irene Pacheco;Ipiranga;Conciência;Vida no além;2
820;Schmitt, Carlos Afonso;Paulinas;Amor de sete fases;Poema;1
821;Xavier, Francisco C.;CEC;Esperança e alegria;Mensagem Familiar;1
822;Xavier, Francisco C.;CEU;Escultores de alma;Meditação;1
823;Xavier, Francisco C.;Editora;Assim Vencerás;Meditação;2
824;Imbassahi, Carlos B.;FEB;O espiritismo à luz dos fatos;Científico;1
826;Xavier, Francisco C.;CEU;Livro de respostas;Meditação;2
827;Xavier, Francisco C.;FEESP;Taça de luz;Dissertação;2
828;Xavier, Francisco C.;IDE;Atenção;Meditação;1
830;Xavier, Francisco C.;CEC;Passos da vida;Meditação;1
831;Xavier, Francisco C.;IDE;O esperanto como revelação;Esperanto;1
832;Xavier, Francisco C.;IDE;Sorrir e pensar;Poesia e trova;1
833;Xavier, Francisco C.;FEB;Pensamento e vida;Dissertação;1
834;Xavier, Francisco C.;IDE;Hora de luz;Mensagem Familiar;2
835;Xavier, Francisco C.;IDE;Caridade;Dissertação;1
836;Xavier, Francisco C.;FEB;Mensagem do pequeno morto;Infantil;1
837;Palacios, Isidro Juan;Nova Era;Aparições de Maria;Espiritualista;1
838;Alves, Nércio Antonio;;Os abortados;Dissertação;1
839;Boechat, Neuton;Fed Esp brasileira;Ide e pregai;Dissertação;2
840;Holzmann, Ruy;;Contos de lá e de cá;;1
841;Franco, Divaldo Pereira;Liv. Esp. Alvorada;Poema de paz;Poesia e trova;1
842;Tavares, Cloves;IDE;De Jesus para os que sofrem;Dissertação;1
843;Rampa, T. Lobsangui;Record;A terceira visão;Espiritualista;1
844;Jacinto, Roque;Luz no Lar;Mensagens para você;;1
845;Armond, Edgard;Aliança;O estranho caso de Rose Ramires;Mediunidade;1
846;Franco, Divaldo Pereira;Liv. Esp. Alvorada;Alerta;Dissertação;1
847;Alves, Canuto;Fed Esp brasileira;Bezerra de Menezes;Biog e entrev;1
848;Martins, Celso;Edicel;Por um mundo melhor;Contos e Crônicas;1
849;Carvalho, Vera Lúcia Marinzeck;Petit;O misterio do sobrado;;2
851;Franco, Divaldo Pereira;Madras;Portugal e as vozes do além;Dissertação;1
852;Franco, Divaldo Pereira;;Homem integral;Dissertação;1
853;Folker, Rita;;Lembrança de outra vida;;1
854;Dutra, Ivan;;Novos contos da juventude;;1
855;Cristina, Ana V.;IDE;Escravo da ilusão;Romance;2
856;Carneiro, Edison;;Romance Andaluz;Romance;1
857;Godinho, J. S.;Hechk;Apometria;;1
858;Maia, João Nunes;Is;O mestre dos mestres;;1
859;Maia, João Nunes;Lis;O Cristo em nós;;1
860;Cantalcemessa, Raniero;Loyola;Ungidos pelo espírito;;1
861;Maia, João Nunes;Fonte Viva;Iniciação - viagem astral;;1
862;Garcia, J. B.;E.M.E;Verdades da vida;;1
863;Carvalho, Helena M.C.;Mnêmio Túlio;S.O.S espíritos socorrem a terra;;1
864;Menezes, José Milton;Leymarie;Terapias de vida passada e espiritismo;;1
865;Jorge, José;CELD;Antologia do perispírito;Cientifico;1
866;Gasparetto, Zibia;Conto/cronica;Bate-papo com o além;Vida e Conciencia;1
867;Maia, João Nunes;Fonte Viva;Ave Luz;;1
868;Miranda, Herminio C.;Edicel;As mil faces da realidade espiritual;;1
869;Maia, João Nunes;Fonte Viva;Rosa Cristo;;1
870;Cury, Augusto Jorge;Bartira;O mestre da vida;;1
871;Camargo, Célia Xavier;O Clarim;Aves sem ninho;Romance;1
872;Simonetti, Richard;São João;Quem tem medo da obsessão;Espiritismo;1
873;Xavier, Francisco C.;CEU;Tão fácil;Poesia e trova;1
874;Shimitt, Carlos Afonso;Paulinas;Quando a vida é uma festa;Otimismo;1
875;Curti, Rino;FEESP;Escola do divulgador da doutrina espírita;;1
876;Foelker, Rita;EME;Força interior;Temas e Comentários;1
877;Starepravo, Brasilio;;Segredos da realização;;1
878;M. B. Tamissa;Lake;Toinzinho e o anjo Galdino;;1
879;Maia, João Nunes;Fonte Viva;O reino de Deus;;1
880;Maia, João Nunes;Fonte Viva;Alguns ângulos dos ensinos do mestre;Evangélico;1
881;Cruz, Maury Rodrigues;Metrópoles;A espiritualidade ilunina a vida do homem (volume I ao V);;1
882;Anjos, Rose;GEEM;Ah! Se eu soubesse ...;Dissertação;1
883;Xavier, Francisco C.;FEB;Reconforto;Evangélico;1
886;Xavier, Francisco C.;CEC;Antologia mediunica do natal;Poesia;1
887;Xavier, Francisco C.;CEC;O livro da esperança;;1
888;Simonetti, Richard;São João;Uma razão para viver;Dissertação;2
889;Xavier, Francisco C.;Graf. Santa Maria;Roseiral de luz;;1
890;Xavier, Francisco C.;O Clarim;Relatos da vida;Contos e Crônicas;1
891;Xavier, Francisco C.;CEU;A luz da oração;;1
892;Xavier, Francisco C.;FEB;Endereço da paz;Meditação;1
893;Xavier, Francisco C.;FEB;Reportagens de além - túmulo;Contos e Crônicas;1
894;Xavier, Francisco C.;CEC;Retratos da vida;Poesia e trova;1
895;Pereira, Yvonne A.;FEB;A tragédia de Santa Maria;;1
896;Mira, Manoel Philomeno de;Alvorada;Reuniões mediúnicas;Mediunidade;1
897;Palhano, Jr;Auto Grafica;A verdade de Nostradamus;;1
898;Costa, Vitor Ronaldo;O Clarim;Mediunidade & medicina;Mediunidade;1
899;Maia, João Nunes;Fonte Viva;Cirurgia Moral;;1
900;Santo Neto, Francisco do Espírito;Boa Nova;Sol do amanhecer;;1
901;Pires, J. Herculano;Vida e concienc;Obsessão o passe a doutrinação;Mediunidade;1
902;Trigueiriho;Pensamento;Ilhas de salvação;;1
903;"""Escrito por ele mesmo""";Freitas Bastos;Vida de Jesus;;1
904;Teles, Ariston S.;LIS;O mundo de Francisco de Assis;;1
905;Dantas, R. O. ;;Prossiga com otimismo;;1
906;Vascocello, Marilusa M.;RADHU;O filho do Silvério;;1
907;Gurgel, Deífilo;RN Economico;Os bens aventurados;Poesia;1
908;Lorenz, Francisco V.;FEB;A voz do antigo Egito;;1
909;Acquarone, Francisco;Aliança;Bezerra de Menezes - médicos dos pobres;Biografia;1
910;Liguori, Maria Margarida;Escala;Coleção Caminhos Espirituais;;1
911;Berni, Duílio Lena;FEB;Brasil mais além;Filosofia;1
912;Novelino, Corina;IDE;A grande espera;;1
913;Teles, Ariston S.;FEB;Notícias do Cristo;Dissertação;1
914;Bacelli, Carlos A;IDE;Dor e luz;Poesia e trova;1
915;Miranda, Manoel Philomeno de;Alvorada;Atendiemento fraterno;Cientifico;1
916;Valente, Aurélio A. ;FEB;Sessões práticas e doutrinárias do espiritismo;Mediunico;1
917;Schutel, Caibar;O Clarim;A vida no outro mundo;;1
918;Palhano, Jr;Frater;A carta de Tiago;Mensagem ;1
919;Nunes, Américo Domigos Filho;EME;Porque sou espirita;Filosofia;1
920;Xavier, Francisco C.;Samaritanos de Maria;Mãe santissíma;;1
921;Cruz, Maury Rodrigues;SBEE;Espiritismo e exercício mediúnico;;1
922;Gasparetto, Luiz Antonio;Vida e concienc;"""Se ligue"" em você";;1
923;Costa, Roraima Alves da;C. B. do Livro;De encontro a realidade;;1
924;Godoy, Paulo Alves;FEESP;O evangelho pede licença;;1
925;Gasparetto, Zibia;E.V.C.;Pedaços do cotidiano;Contos/cronicas;1
926;Sacramoni, Herminda Parpinelli;Santa Rita Editora;Uma vida, Apenas ...;;1
927;Remen, Rachel Naomi;Vida e concienc;Historias que curam;;1
929;Vargas, Ana Cristina;Boa Nova;O herdeiro;Romance;1
930;Franco, Divaldo Pereira;Alvorada;No longe jardim;Poesia;1
931;Artmann, Elizabeth;Butterfly;Eternamente amigos;Romance;2
932;Centro Espirita Luz Eterna;CELE;Coem - Manual de aplicação;Doutrinario;1
933;Academia Internacional de Letras;AIL;Antologia do adeus;Poesia;1
934;Franco, Divaldo Pereira;Leal;Plenetude;;1
935;Netto, José Tringueirinho;Pensamento;Padrões de conduta para a nova humanidade;;1
936;Xavier, Francisco C.;FEB;Emmanuel;Dissertação;1
937;Ferreira, Elsa Candida;Panorama;Uma nova trajetória;Romance;1
938;Tales, Ariston S.;Livree;Grãos de amor;Prosa;1
939;Coelho, Eliana Machado;Panorama;O brilho da verdade;Romance;2
940;Tavares, Cloves;Lake;A vida de Allan Kardec p/ crianças;Biografia;1
941;Xavier, Francisco C.;FEB;Religião dos espíritos;Dissertação;1
942;Franco, Divaldo Pereira;FEB;Trilhas da libertação;;1
943;Gentile, Salvador;FEB;Depressão cura-te, a ti mesmo;;1
945;Xavier, Francisco C.;FEB;Ceifa de luz;;1
946;Xavier, Francisco C.;FEB;Tempo de luz;Mensagem;1
947;Schutel, Caibar;IDE;Os fatos espíritas e as forças X;Dissertação;1
948;Cruz, Maury Rodrigues;SBEE;Conquista de si mesmo;Mensagem;1
949;Cruz, Maury Rodrigues;SBEE;Aprendendo a ser;Mensagem;1
950;Xavier, Francisco C.;SBEE;Visão nova;Mensagem;1
951;Xavier, Francisco C.;DAG;Doutrina e aplicação;Mensagem;1
952;Xavier, Francisco C.;IDE;Conversa firme;Poesia;1
953;Ó, Fernando do;FEB;A dor do meu destino;;1
954;Miranda, Herminio C.;FEB;Nas fronteiras do além;Dissertação;1
955;Coletanea (autoras diversos );EME;Preces e mensagem espirituais;Mensagem;1
956;Xavier, Francisco C.;O Clarim;Vida e mensagem;Mediunico;1
957;Xavier, Francisco C.;Ceu;Momento de encontro;Poesia;1
958;Cardozo, José Soares;Tempo Novos;Onde esta Deus;Poesia;1
959;Franco, Divaldo Pereira;SPIGE;Heranças do amor;M;1
960;Green, Jeff;Objetiva;O livro de Plutão;Não espirita;1
961;Rocha, Julieta;Edições CELD;Nossos sentimentos;Não espirita;1
962;Mattos, O;Paulinas;Centelhas de infinito;Não espirita;1
963;Mattos, O;CIS;A vida secreta da criança antes de nascer;Não espirita;1
964;Rocha, Isnard;Ébano;O livro de salmos;Não espirita;1
965;Pastorine, C. Torres;Vozes;Sugestões Oportunas;Não espirita;1
966;Weiss, Brian;Salamandra;Meditando com Breian Weiss;Não espirita;1
967;Alberto, José;Vozes;Gotas de esperança e otimismo ;Não espirita;1
968;Marshall Catherine;Betânia;O consolador;Não espirita;1
969;Kazantzakis, Nilson;Círculo;O pobre de Deus;Não espirita;1
630;Xavier, Francisco C.;FEB;Almas em desfile;Contos e Crônicas;2
970;Aldrovandi, Elaine O. C.;EME;Lagrimas de Esperanca;Romance;1
971;Albom, Mitch;Sextante;As cinco pessoas que voce encontra no ceu;Espiritualista;1
972;Sandra Carneiro;Vivaluz;Renascer da esperanca;Romance;1
973;Carvalho, Vera Lúcia Marinzeck;Petit;O Ateu;Romance;1
974;Kardec, Allan;FEB;O Livro dos Mediuns;Doutrinario;1
975;Kardec, Allan;FEB;A Genese;Doutrinario;1
976;Kardec, Allan;FEB;O livro dos espiritos;Doutrinario;1
977;Alayde de Assuncao e Silva;Quick Printer;O mundo que eu encontrei;D;1
978;Rodrigues, Wallace Leal V.;O Clarim;E, para o resto da vida...;Contos Infantil;2
979;Camargo, Célia Xavier;Leopoldo;O menino ambicioso, o servo insatisfeito e outras historias;Infantil;1
980;Oliveira, Therezinha;Alan Kardec;Para Ler e Reler;Crönicas e Poemas;1
981;Carvalho, Vera Lúcia Marinzeck;Petit;O que encontrei do outro lado da vida;Romance;1
982;Fusco, Jose Paulo Alves;EME;A espada e a fe;Romance;1
983;Baruffi, Zelia Carneiro;EME;O sonho de um vencedor;Romance;1
